* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 22 10:12:07  2019
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
414	4.517691e-002	-1.52821e-001	
415	4.529903e-002	-1.02249e-001	
416	4.539124e-002	-6.19751e-002	
417	4.545856e-002	-3.65241e-002	
418	4.552962e-002	-1.71722e-002	
419	4.559990e-002	-6.56555e-003	
420	4.566779e-002	-2.15942e-003	
421	4.572258e-002	-7.85937e-004	
422	4.577722e-002	-2.63833e-004	
423	4.584383e-002	-6.13396e-005	
424	4.593854e-002	-7.10369e-006	
425	4.609539e-002	5.459747e-007	
426	4.640910e-002	-6.30246e-007	
427	4.703651e-002	6.396499e-007	
428	4.829133e-002	-6.27204e-007	
429	5.029133e-002	6.424520e-007	
430	5.229133e-002	-6.27895e-007	
431	5.429133e-002	2.882366e-003	
432	5.629133e-002	-6.55788e-007	
433	5.829133e-002	6.450086e-007	
434	6.029133e-002	-6.60428e-007	
435	6.229133e-002	6.458508e-007	
436	6.429133e-002	-8.44819e-003	
437	6.629133e-002	7.063347e-007	
438	6.829133e-002	-6.96704e-007	
439	7.029133e-002	7.121478e-007	
440	7.229133e-002	-6.97557e-007	
441	7.429133e-002	1.932327e-002	
442	7.495282e-002	2.912920e-001	
443	7.520198e-002	2.102492e-001	
444	7.544379e-002	7.578029e-002	
445	7.554075e-002	3.191977e-002	
446	7.563919e-002	8.461366e-003	
447	7.573580e-002	1.521120e-003	
448	7.581971e-002	2.696650e-004	
449	7.590104e-002	3.917058e-005	
450	7.601755e-002	4.056945e-006	
451	7.625059e-002	-1.98650e-006	
452	7.671665e-002	1.979861e-006	
453	7.764879e-002	-1.99090e-006	
454	7.951306e-002	1.976483e-006	
455	8.151306e-002	-1.99191e-006	
456	8.351306e-002	1.980022e-006	
457	8.551306e-002	-6.00329e-002	
458	8.612549e-002	2.627108e-006	
459	8.628567e-002	-2.75774e-006	
460	8.639263e-002	2.764784e-006	

Index   time            alli            
--------------------------------------------------------------------------------
461	8.649668e-002	-2.75648e-006	
462	8.670478e-002	2.765438e-006	
463	8.712098e-002	-2.75531e-006	
464	8.795338e-002	2.767432e-006	
465	8.961818e-002	-2.75270e-006	
466	9.161818e-002	2.768035e-006	
467	9.361818e-002	-2.75638e-006	
468	9.561818e-002	3.243393e-002	
469	9.761818e-002	-2.96434e-006	
470	9.961818e-002	2.949801e-006	
471	1.000000e-001	-2.96558e-006	
